Step,Vi_matrix,Demand_map,Accessibility_map,Population_map
0,0.0024505617455267644,0.0010001499999999998,1.9785723906431427,0.00100015
0,0.0028492868615403004,0.0012999999999999997,1.9993952007922766,0.0013
0,0.010386116980210271,0.0012,2.092409396888904,0.0012000000000000001
0,0.020279288513242896,0.0012999999999999997,2.1152046984444524,0.0013
0,0.004377518879876918,0.0017999999999999997,2.1112473463425916,0.0018
0,0.002837849709346878,0.0012,2.1070357467412544,0.0012000000000000001
0,0.004123848087605556,0.0017,1.9964461181982711,0.0017000000000000001
0,0.004091517128614129,0.0009999999999999998,1.9345003199824349,0.001
0,0.00685484781765294,0.0009999999999999998,2.1005905457780085,0.001
0,0.047111734992142426,0.0021999999999999993,2.0092028294248045,0.0021999999999999997
0,0.013074069141122063,0.0009999999999999998,1.9924541037063312,0.001
0,0.0067679715700056375,0.0012,2.1374284952316964,0.0012000000000000001
0,0.005247414627542328,0.00211023,2.151114560469922,0.0021102300000000003
0,0.010478827975859223,0.0012999999999999997,2.016270895897939,0.0013
0,0.0028484260830516895,0.0012999999999999997,2.0173859618567738,0.0013
0,0.002170438671530193,0.0010131199999999997,2.0242573079045156,0.00101312
0,0.002148427389223893,0.0009999999999999998,1.9848891346927957,0.001
0,0.0030305293808265852,0.0009999999999999998,1.9904865775469331,0.001
0,0.006188551348048844,0.0019999999999999996,2.0165839711749163,0.002
0,0.004085276420568774,0.0009999999999999998,1.9796383312192305,0.001
0,0.02001812840579694,0.0018999999999999998,2.001547799251421,0.0019
0,0.007945696176986383,0.0012,2.0261642761525906,0.0012000000000000001
0,0.005752580783649247,0.001215,2.0040391639880544,0.0012150000000000002
0,0.004257147962527413,0.0015999999999999996,1.9888509892530608,0.0015999999999999999
0,0.005595850645989276,0.0010101599999999997,2.054158476548386,0.00101016
0,0.04802890946968886,0.0012999999999999997,1.9827976791847142,0.0013
0,0.002815203602602105,0.0012999999999999997,1.9842087476778154,0.0013
0,0.0030672927724788254,0.0012999999999999997,1.9207348641195192,0.0013
0,0.0061306100074896815,0.00140014,1.9918455665045987,0.0014001400000000002
0,0.002991493420675649,0.0012999999999999997,1.9861694282585245,0.0013
0,0.0077255714604424685,0.0013999999999999998,1.9432548727362107,0.0014
0,0.0037241276920252997,0.0012999999999999997,1.9300324328395315,0.0013
0,0.023364860606836575,0.0013999999999999998,1.919731920424512,0.0014
0,0.027699012573533396,0.0013001401999999998,1.9723579586906388,0.0013001402
0,0.0032387472798456537,0.0014999999999999998,1.9557483901316066,0.0015
0,0.0025000860303542997,0.0012121801999999998,1.902872535569653,0.0012121802
0,0.002504476752744617,0.0012,1.893462264815291,0.0012000000000000001
0,0.0036487425639641275,0.0012,2.017176383408018,0.0012000000000000001
0,0.002947352321488028,0.0012,1.9188340139815785,0.0012000000000000001
0,0.002861337729651258,0.0012,1.8725960464782518,0.0012000000000000001
0,0.004425597276178638,0.0010221499999999999,1.986280405488451,0.00102215
0,0.0030518577287594003,0.0013999999999999998,1.9991297969100972,0.0014
0,0.004952971797317944,0.0009999999999999998,1.8865945981397634,0.001
0,0.0024256601098631356,0.0009999999999999998,1.981602973336296,0.001
0,0.0029090213300094645,0.0009999999999999998,1.9188340139815785,0.001
0,0.012141008406717458,0.0012,2.1686633714426464,0.0012000000000000001
0,0.0027581972555793138,0.0009999999999999998,2.0186653597583017,0.001
0,0.0069735833585905975,0.001202,1.9305349776734113,0.0012020000000000002
0,0.0021296955992347465,0.0010149999999999998,2.029135397177035,0.001015
0,0.004401316937802204,0.0020039999999999997,1.9732574358974897,0.002004
0,0.007295968184115356,0.0014999999999999998,2.1678485066076227,0.0015
0,0.01209367199929405,0.0012999999999999997,1.9947303990018945,0.0013
0,0.009497275244509494,0.0018999999999999998,2.020320594667259,0.0019
0,0.0068748434018192596,0.0019999999999999996,2.0231556268513655,0.002
0,0.02629959109690653,0.0013999999999999998,2.0131893429752505,0.0014
0,0.007776126756883367,0.0009999999999999998,1.9967746983735908,0.001
0,0.05081178479291458,0.0009999999999999998,1.9645220197082778,0.001
0,0.005460222212801224,0.0014059999999999997,1.9904013929014273,0.001406
0,0.0022340517561879334,0.0010181399999999998,1.972325400826755,0.00101814
0,0.01927874154347745,0.0018999999999999998,2.007297948621495,0.0019
0,0.0036490589599579657,0.0015999999999999996,2.002933174921977,0.0015999999999999999
0,0.003892922750193846,0.0010101899999999998,2.1614015312912556,0.00101019
0,0.0024053885391885103,0.0010159999999999998,2.012710594685269,0.001016
0,0.005438399284743085,0.0017,2.0185648984550486,0.0017000000000000001
0,0.0021106227775766644,0.0009999999999999998,1.997915562165898,0.001
0,0.0033754035835019416,0.0015999999999999996,1.9998941923234899,0.0015999999999999999
0,0.007160758472852817,0.0012,2.002960355709301,0.0012000000000000001
0,0.0026615103771956503,0.0012,2.085518751359575,0.0012000000000000001
0,0.011896284588487094,0.0012999999999999997,2.0834715072623218,0.0013
0,0.022733795589426613,0.0009999999999999998,1.8808298973382354,0.001
0,0.004289547781552169,0.0010001199999999997,1.9266800585247081,0.00100012
0,0.005203169459919235,0.0009999999999999998,1.9345883364958585,0.001
0,0.005365625641819979,0.0009999999999999998,1.9551018895212602,0.001
0,0.002064742421635953,0.0009999999999999998,2.0226352031403243,0.001
0,0.01073786437950716,0.0009999999999999998,1.8609274803988851,0.001
0,0.009788533613569067,0.0009999999999999998,1.9119048914604653,0.001
0,0.0029200649610893214,0.0009999999999999998,1.8688557039780676,0.001
0,0.0021851641648466926,0.0009999999999999998,1.9934639680889081,0.001
0,0.0037655747945878172,0.0015999999999999996,2.0063775156432877,0.0015999999999999999
0,0.003240976271753018,0.0013999999999999998,2.1094310464034667,0.0014
0,0.011147756099062815,0.0013999999999999998,2.122690802671963,0.0014
0,0.002934298283029998,0.0009999999999999998,1.9257588854918297,0.001
0,0.0035765309309256843,0.0014999999999999998,2.14041841933641,0.0015
0,0.017846600365405703,0.0012,2.0986704741519175,0.0012000000000000001
0,0.007394908438922623,0.0012059999999999998,2.091038307913082,0.001206
0,0.007153341912713983,0.0009999999999999998,1.9407453359625833,0.001
0,0.004300438288373166,0.0005118639953563974,1.932050587753877,0.0
0,0.0033900722602699684,0.0009999999999999998,2.0110017742597783,0.001
0,0.004294726461988083,0.0009999999999999998,2.047074708154042,0.001
0,0.0029878681771544355,0.0009999999999999998,2.0343793416812113,0.001
0,0.0028871326389430622,0.0012,2.044056076524197,0.0012000000000000001
0,0.002391769532499419,0.0010102010119999998,2.016731176381958,0.001010201012
0,0.002485025033920524,0.0009999999999999998,2.0616480195498808,0.001
0,0.003235017617428968,0.0009999999999999998,2.062120331108651,0.001
0,0.004227786936002774,0.0009999999999999998,2.0835166185420384,0.001
0,0.0035096761005951067,0.0009999999999999998,2.0795705643402544,0.001
0,0.005488575070205088,0.0009999999999999998,2.0095972225968417,0.001
0,0.0029892480094947573,0.0009999999999999998,1.9700725242526373,0.001
0,0.0019823749643704553,0.0009999999999999998,1.8980039925223309,0.001
0,0.004282655404407705,0.0010049999999999998,1.9438582662363675,0.001005
0,0.0027873156168329266,0.0009999999999999998,1.9076346714862937,0.001
0,0.0022668467618370412,0.0010001899999999998,1.9480406701634185,0.00100019
0,0.0024967978114820983,0.0009999999999999998,1.9914251145998347,0.001
0,0.005210053113366592,0.0010139999999999997,2.072049935018627,0.001014
0,0.013740901808438498,0.0009999999999999998,2.0883011138709846,0.001
0,0.02749946379670846,0.0017,2.0820249675093137,0.0017000000000000001
0,0.018261864105995347,0.0010119999999999999,2.162683601116977,0.001012
0,0.0067018937367379775,0.0012,2.1307914927134086,0.0012000000000000001
0,0.014603371830367732,0.0013999999999999998,2.175232337738415,0.0014
0,0.007681684868374466,0.0020101399999999997,2.1698282769332917,0.00201014
0,0.0038193176882347995,0.0014999999999999998,2.142111492373925,0.0015
0,0.0031875525994922633,0.0012999999999999997,2.1328422960643403,0.0013
0,0.007871716903517357,0.0009999999999999998,2.056981368370155,0.001
0,0.026586221504116322,0.0015999999999999996,2.1811918783897535,0.0015999999999999999
0,0.011579338061120853,0.0010221304999999997,2.1718080472589607,0.0010221305
0,0.011289804749266597,0.0010102213049999998,2.1792053648393073,0.001010221305
0,0.003917942012409885,0.0010159999999999998,2.147325171663663,0.001016
0,0.030534309072194763,0.0018999999999999998,2.171259310637523,0.0019
0,0.002738793699061489,0.0009999999999999998,2.028938080355104,0.001
0,0.0025271311978947958,0.0009999999999999998,2.032247039507051,0.001
0,0.0025246790745021377,0.0010101999999999997,2.119238544393406,0.0010102
0,0.0027156527807131723,0.0012001199999999998,2.0468265042440503,0.00120012
0,0.002742828562552718,0.0009999999999999998,2.0506739224851107,0.001
0,0.027602114663070346,0.0010119999999999999,2.1636339767520303,0.001012
0,0.0025645280150225734,0.0009999999999999998,2.121004133458988,0.001
0,0.004240340650295254,0.0013999999999999998,2.0980248958148144,0.0014
0,0.009104824542921901,0.0010259999999999998,2.140757776589524,0.001026
0,0.002460019475391221,0.0010001010341014198,2.139401462543133,0.00100010103410142
0,0.003151506400332493,0.0009999999999999998,2.1374205352630002,0.001
0,0.007437148752021037,0.0019999999999999996,2.1726498849930924,0.002
0,0.003245935482977951,0.0012999999999999997,2.150820867361197,0.0013
0,0.0033038948957174554,0.00140413,2.1246884887670614,0.0014041300000000002
0,0.002826659193364114,0.0012253,2.167614904032163,0.0012253000000000001
0,0.0029472954418780415,0.0013069999999999998,2.1595947998200913,0.001307
0,0.0048449834507388895,0.0014999999999999998,2.1866026824196534,0.0015
1,0.0019386792595896707,0.001,1.872056305581583,0.001
1,0.002059841494597856,0.001,1.824158211260373,0.001
1,0.010862012194861706,0.001,2.084,0.001
1,0.002094367021396446,0.00101015,1.778189925871061,0.00101015
1,0.03734485763484063,0.0016,1.9523182003313264,0.0016
1,0.00223749519709153,0.001,1.932567752230205,0.001
1,0.006153657773564686,0.0012000000000000001,1.749772747885083,0.0012000000000000001
1,0.002433417437399159,0.001,1.8582318176259265,0.001
1,0.0031587911220639555,0.001000101315,1.9932567752230204,0.001000101315
1,0.002084845186733084,0.001,1.9730271008920819,0.001
1,0.006571782596757856,0.001,1.9756869573046212,0.001
1,0.0030555311051475935,0.001,1.971390920198796,0.001
1,0.028158493731119096,0.001,1.9606805807093037,0.001
1,0.005976085406024271,0.0014000000000000002,1.9797703256690617,0.0014000000000000002
1,0.00553650095942216,0.002306,2.08,0.002306
1,0.0025787174442348086,0.001,1.9355205249840266,0.001
1,0.0021496754526189937,0.001,1.9796383312192305,0.001
1,0.0042149405199263055,0.0012000000000000001,1.948000255985948,0.0012000000000000001
1,0.0020200675502137166,0.001,1.8403777805914963,0.001
1,0.0092139545671535,0.001,1.988500063996487,0.001
1,0.015261621334010423,0.001,1.6290982680787072,0.001
1,0.00210580067955383,0.001,1.943189598961199,0.001
1,0.0066621377918710855,0.0014000000000000002,1.8443205670314804,0.0014000000000000002
1,0.005157991165748,0.0013,1.9952500319982431,0.0013
1,0.011118447790288236,0.001,1.7995095137736028,0.001
1,0.006721801711669526,0.001,2.086,0.001
1,0.0020592446498292026,0.001,1.9803098296495663,0.001
1,0.006806424781253081,0.001000101012,1.9654192732921372,0.001000101012
1,0.005044568315099251,0.002,1.9826334030321247,0.002
1,0.0037272150798380948,0.001,1.9957167363470198,0.001
1,0.0070735980702962865,0.0014000000000000002,1.9623997437726513,0.0014000000000000002
1,0.005368053578972551,0.0016000000000000003,1.9695776831141456,0.0016000000000000003
1,0.003307033485687337,0.0016221299999999998,1.932842054529605,0.0016221299999999998
1,0.0028122926008713987,0.001,1.9838363884739647,0.001
1,0.008513654686314338,0.001,1.9849216910111132,0.001
1,0.002995051251459624,0.001,2.069274927813058,0.001
1,0.005947069735608306,0.001,2.118,0.001
1,0.002666885190230884,0.001,1.90845607270614,0.001
1,0.006505797541350037,0.001,1.9009537756699244,0.001
1,0.0036097819245918612,0.00161215,2.0618516939036384,0.00161215
1,0.014858696314513644,0.0012000000000000001,1.9231154082336837,0.0012000000000000001
1,0.02321776993849576,0.001002,1.9687774778181766,0.001002
1,0.002340059594838579,0.001,1.9645388983985055,0.001
1,0.00284574645778128,0.001,1.9448449533466403,0.001
1,0.004956148284808311,0.001012,1.991648947623076,0.001012
1,0.0029122585350492137,0.0011619714280543903,2.0131893429752505,0.0
1,0.0019339640593738462,0.001,1.9091305361525401,0.001
1,0.004532783143091336,0.0015,1.9885694311849151,0.0015
1,0.002312393415957016,0.001,2.0273946182849425,0.001
1,0.011738359853637742,0.001,1.9945054593377063,0.001
1,0.0064875356820177045,0.002018,2.002717480213988,0.002018
1,0.0049163811519095995,0.0014000000000000002,2.006755829612235,0.0014000000000000002
1,0.0055124855644085955,0.001,1.956703021414266,0.001
1,0.0024471684244420206,0.001,2.0234597591450094,0.001
1,0.01611481194498024,0.001002,1.9707017356414827,0.001002
1,0.002757530805246515,0.001002,2.0271744138367422,0.001002
1,0.0022706434761497188,0.001010141012,1.9830551391541806,0.001010141012
1,0.013725015122129477,0.0018,1.9803041615199695,0.0018
1,0.003851329529141664,0.001,1.9345003199824349,0.001
1,0.012076882428517658,0.001002,2.1539901143279394,0.001002
1,0.00800113251928801,0.0015001300000000001,2.161579721511102,0.0015001300000000001
1,0.0020890582065542706,0.00101014,1.9524290986931796,0.00101014
1,0.002369982077714607,0.0010397204226706826,2.0107256729942575,0.0
1,0.003972056110960376,0.001,1.9277503519806785,0.001
1,0.007988070855110541,0.0028,2.0066793347742533,0.0028
1,0.0247008000219433,0.0017000000000000001,2.0055073399027594,0.0017000000000000001
1,0.02422702984369515,0.001,1.9229194652815986,0.001
1,0.008175358653191554,0.0012000000000000001,1.9345003199824349,0.0012000000000000001
1,0.0038366721076596266,0.001,1.9315282651363235,0.001
1,0.003838648842452128,0.0017134729504047642,1.9797703256690617,0.0017134729504047642
1,0.002072731015414813,0.001,1.9918455665045987,0.001
1,0.00571808053645328,0.001000510038,1.9986764532036787,0.001000510038
1,0.0020671065155100253,0.001,1.974968270777272,0.001
1,0.0020633779598940483,0.001012,1.9277503519806785,0.001012
1,0.002101396797200853,0.0010121210120000001,1.9277503519806785,0.0010121210120000001
1,0.014519821885148531,0.0010141210170000001,2.128026838361146,0.0010141210170000001
1,0.0036960602368959045,0.001,1.9075004479754092,0.001
1,0.002707867608332035,0.0012000000000000001,2.1319314747618088,0.0012000000000000001
1,0.011435966786514729,0.001,1.9142504159771658,0.001
1,0.0020579913385746097,0.001002,1.9075004479754092,0.001002
1,0.003787981299501373,0.0014000000000000002,1.959540651338123,0.0014000000000000002
1,0.005244891865679956,0.001002,1.8940005119718961,0.001002
1,0.004992520624928333,0.001,2.141167943537579,0.001
1,0.0026037440317577473,0.001,1.8872505439701397,0.001
1,0.02467102725380922,0.001,1.8872505439701397,0.001
1,0.0021993362391358046,0.0010001010101012,1.946054201784164,0.0010001010101012
1,0.002280063447380034,0.001,1.8940005119718961,0.001
1,0.006864844126334922,0.001,1.8805005759683833,0.001
1,0.002681323156618631,0.001,1.9104795365503895,0.001
1,0.006848465175241103,0.00100012,1.8870521869404486,0.00100012
1,0.006804831840200223,0.00101010240012,1.9075004479754092,0.00101010240012
1,0.010607767730004582,0.0014000000000000002,2.1866026824196534,0.0014000000000000002
1,0.09071972277961846,0.001802,2.016680438067291,0.001802
1,0.0021038485779986357,0.001002,1.8670006399648702,0.001002
1,0.0022150423881974425,0.001,1.9270608719138635,0.001
1,0.004583342379515281,0.00103013,2.029135397177035,0.00103013
1,0.005218553022312748,0.001602,2.002622507405463,0.001602
1,0.0029381167601593783,0.0010310400000000002,2.002622507405463,0.0010310400000000002
1,0.0037052444700028235,0.001,1.8528883331322752,0.001
1,0.003755631247134585,0.001,1.935178725944321,0.001
1,0.010393599681734058,0.001,1.9776626442619256,0.001
1,0.006273463203106759,0.001513,2.029135397177035,0.001513
1,0.0023532325433145286,0.001,1.8764433373470017,0.001
1,0.002035499942668747,0.001,1.9174231433553859,0.001
1,0.0021429789377731853,0.001,1.9027478292184847,0.001
1,0.003481649463894895,0.001,1.8489676407921694,0.001
1,0.025478075508434037,0.0012000000000000001,1.9492810646019012,0.0012000000000000001
1,0.002539076978210359,0.0010260000000000002,1.982908207412663,0.0010260000000000002
1,0.0028923059077698827,0.001,1.819750863952575,0.001
1,0.002056070742572683,0.001,1.9023379167918284,0.001
1,0.007093110730889861,0.0015,1.9919056094209722,0.0015
1,0.005553720144304567,0.0022002199999999997,2.0311286539522575,0.0022002199999999997
1,0.026993453861340007,0.0028,2.029135397177035,0.0028
1,0.0037631146832023273,0.0015,1.982908207412663,0.0015
1,0.008691503166865911,0.001,1.9952500319982431,0.001
1,0.011336375725711641,0.001702,1.9345003199824349,0.001702
1,0.003989490515814017,0.0019001704,2.0004138481014593,0.0019001704
1,0.007072814624153656,0.001002,1.9924541037063312,0.001002
1,0.002153644233508478,0.001,1.9397683699225017,0.001
1,0.009567826299874401,0.001,1.9355205249840266,0.001
1,0.002002580710838931,0.001,1.9587791162860566,0.001
1,0.002504857858767183,0.001,1.982908207412663,0.001
1,0.013506676991933602,0.0012000000000000001,1.9981169091547972,0.0012000000000000001
1,0.0020653190786777916,0.001,2.006005326814953,0.001
1,0.0027646594035455863,0.0013,2.035103811779131,0.0013
1,0.006245701046076421,0.0012001300000000002,2.044056076524197,0.0012001300000000002
1,0.017697106439662182,0.0010001012,2.0420830494233044,0.0010001012
1,0.04022718945020835,0.0020386512000000003,2.05903424880538,0.0020386512000000003
1,0.0021573633208811466,0.001,2.036767715903273,0.001
1,0.0033461857828423745,0.0010842832000000002,2.0690005326814953,0.0010842832000000002
1,0.0040618025198142955,0.0014060000000000001,2.084167775561669,0.0014060000000000001
1,0.4909190634122606,0.0034000000000000002,2.0558942391295494,0.0034000000000000002
1,0.008743068284994637,0.001217,2.048867798911937,0.001217
1,0.01059172677771186,0.0019001718000000003,2.0809600733328333,0.0019001718000000003
1,0.00831053946429188,0.00121012,2.1248117223877396,0.00121012
1,0.016324899200272892,0.002215,2.1248117223877396,0.002215
1,0.005746012606678386,0.0021,2.050871887421932,0.0021
1,0.0025159582521187087,0.001,1.9848891346927957,0.001
1,0.004609817415718759,0.001003,2.073651483037578,0.001003
1,0.012030877591318528,0.0016001799999999999,2.0298190519357,0.0016001799999999999
1,0.0051091893963942465,0.001,1.9817500959947305,0.001
1,0.014113324212968499,0.0014000000000000002,2.0305748899043685,0.0014000000000000002
1,0.019133593609642494,0.0014000000000000002,2.091843032277517,0.0014000000000000002
1,0.011841234664412748,0.0021089999999999998,2.0999911796909294,0.0021089999999999998
1,0.006432877716114345,0.00273534,2.1060822964867265,0.00273534
1,0.00749654182805855,0.001216,2.0783620570536634,0.001216
1,0.0032111006541549257,0.00101010203914,1.9668184952531835,0.00101010203914
1,0.009360326569969867,0.00222109,2.107416893692513,0.00222109
1,0.0038348147251429632,0.0010350000000000001,2.1058900313192748,0.0010350000000000001
1,0.01309651925116976,0.0015,2.1148454385116247,0.0015
1,0.0033569228526972488,0.0015,2.1076908770232494,0.0015
1,0.009897563741511005,0.00100026,2.1096773905736956,0.00100026
1,0.0023382644396025454,0.001026,2.1188319520620706,0.001026
1,0.014010723271191461,0.0012102245222513001,2.0171758565256965,0.0012102245222513001
1,0.005463529187019188,0.0017200000000000002,1.9718413823346397,0.0017200000000000002
1,0.0030258942948771304,0.001,1.9703726034001938,0.001
1,0.011234481787858042,0.0038000000000000004,1.9904865775469331,0.0038000000000000004
1,0.00442361478895841,0.00100015,1.9785723906431427,0.00100015
1,0.009846780914891525,0.002,1.9993952007922766,0.002
1,0.08519531106805385,0.0015999999999999999,1.9857096366460687,0.0015999999999999999
1,0.004640932811780141,0.0012000000000000001,2.0940068601975366,0.0012000000000000001
1,0.00457184399952499,0.0010040000000000001,2.1307914927134086,0.0010040000000000001
1,0.024707765679766833,0.0014000000000000002,2.092409396888904,0.0014000000000000002
1,0.004032999526976436,0.0013,2.1152046984444524,0.0013
1,0.02727826189817036,0.0026021499999999997,2.1112473463425916,0.0026021499999999997
1,0.004162777533133959,0.0018,1.9609415475582037,0.0018
1,0.0033082331585977307,0.0014000000000000002,2.1070357467412544,0.0014000000000000002
1,0.00441182705477389,0.002,1.9964461181982711,0.002
1,0.00311142140784736,0.0012265543766210162,2.0012298023239126,0.0012265543766210162
1,0.03606687140181366,0.0038101616440599996,2.0012298023239126,0.0038101616440599996
1,0.00341297783466472,0.0015,1.9345003199824349,0.0015
1,0.002891263838152527,0.001000101016,2.1361721813969177,0.001000101016
1,0.0038588492686313872,0.0013,2.0151825997504735,0.0013
1,0.0065062033120665995,0.001006,2.1005905457780085,0.001006
1,0.012082778128807741,0.0016424728999999997,2.014324740152286,0.0016424728999999997
1,0.007062402366783584,0.0033999999999999994,2.0092028294248045,0.0033999999999999994
1,0.033114707147851974,0.001,1.9924541037063312,0.001
1,0.008824851667126633,0.0012000000000000001,2.1374284952316964,0.0012000000000000001
1,0.00584916137808668,0.0021102300000000003,2.151114560469922,0.0021102300000000003
1,0.007272882467946234,0.0015999999999999999,2.016270895897939,0.0015999999999999999
1,0.030516250268668804,0.0015999999999999999,2.0173859618567738,0.0015999999999999999
1,0.009571278911049454,0.0019000000000000002,1.9780815793717932,0.0019000000000000002
1,0.015041123033106467,0.0014000000000000002,1.9896691772974069,0.0014000000000000002
1,0.007544798935195356,0.0017000000000000001,1.9817500959947305,0.0017000000000000001
1,0.00385024691956314,0.00141312,2.0242573079045156,0.00141312
1,0.03339606918353059,0.0015,1.988500063996487,0.0015
1,0.003131990255257869,0.0012001202000000001,2.1855290767927595,0.0012001202000000001
1,0.0036170245261583135,0.0010151219,1.9848891346927957,0.0010151219
1,0.002727824212872368,0.001,1.9904865775469331,0.001
1,0.005460752967072238,0.0023,2.0165839711749163,0.0023
1,0.0027975987885651985,0.001,1.9796383312192305,0.001
1,0.007440380235599271,0.0025,2.001547799251421,0.0025
1,0.0040679190965553285,0.0016,2.0261642761525906,0.0016
1,0.0037326649059596525,0.0012170000000000002,2.0040391639880544,0.0012170000000000002
1,0.04894917808130843,0.0021999999999999997,1.9888509892530608,0.0021999999999999997
1,0.007872465479225928,0.00201016,2.054158476548386,0.00201016
1,0.005827933284043043,0.00183408,2.057040992030157,0.00183408
1,0.006068390878733713,0.002608,2.0520684976107604,0.002608
1,0.0035395107925981304,0.0016159999999999998,1.9827976791847142,0.0016159999999999998
1,0.006263580722527547,0.0015999999999999999,1.9842087476778154,0.0015999999999999999
1,0.03279233855009308,0.0015999999999999999,1.9207348641195192,0.0015999999999999999
1,0.003817358049910936,0.0016001400000000003,1.9918455665045987,0.0016001400000000003
1,0.0027747641907575056,0.0013,1.9861694282585245,0.0013
1,0.021423723208158177,0.0026,1.9432548727362107,0.0026
1,0.06273564350344682,0.0018,1.9300324328395315,0.0018
1,0.010286579362290533,0.0026,1.9451289099382059,0.0026
1,0.006562749862952199,0.0027,1.931602001035585,0.0027
1,0.004215734682076078,0.0018,1.919731920424512,0.0018
1,0.004793161996122279,0.0016001402,1.9723579586906388,0.0016001402
1,0.01124398970657085,0.001206,1.9899467447351162,0.001206
1,0.00763368397335564,0.0022140000000000003,1.9934681399203626,0.0022140000000000003
1,0.013316703259636116,0.002,1.9557483901316066,0.002
1,0.010532315173805137,0.0015999999999999999,1.9096074517744133,0.0015999999999999999
1,0.018655493391912397,0.0019000000000000002,2.0809600733328333,0.0019000000000000002
1,0.0025900804363308484,0.0012331418020000001,1.9085272966885298,0.0012331418020000001
1,0.003529210481925904,0.0015121802,1.902872535569653,0.0015121802
1,0.004316006151691764,0.0014000000000000002,1.893462264815291,0.0014000000000000002
1,0.004992589491864187,0.0019000000000000002,2.017176383408018,0.0019000000000000002
1,0.032809816747051475,0.002,2.006875956762374,0.002
